material_id,bulkMod,shearMod,vol/atom,band_gap,density,energy_per_atom,formation_energy_per_atom,total_magnetization,atomic_mass,atomic_number,boiling_point,column,electronegativity,melting_point,row
mp-21236,80,31,24.21918359,0.0,8.304912255,-5.547203105,-1.083464136,7.25e-06,121.128254,49.66666667,2263.666667,9.0,1.786666667,1119.566667,5.0
mp-866066,20,16,20.0147689,1.524,1.954953655,-5.479604748,-0.729542989,0.00041275,23.5634,11.6,2110.722,14.8,2.364,1172.616,2.6
mp-6459,89,44,11.09363777,5.0091,2.760183213,-7.332402222,-2.58661492,0.0,18.44008,9.2,1226.12,12.8,2.805,996.68,2.3
mp-16261,97,58,18.4126181,0.0,7.055502832,-5.996682664,-0.804149661,1e-07,78.2338,34.8,3175.8,9.6,1.916,1602.36,4.4
mp-19824,78,55,17.70141188,0.0,5.539080561,-6.249459732,-0.336028869,0.008203,59.046818,26.8,2522.2,8.8,1.624,1315.16,4.0
mp-866199,44,18,31.38397028,0.0,8.859008508,-3.737086965,-0.257409218,2.02e-05,167.4341,68.0,3004.0,7.0,1.515,1278.965,7.0
mp-4573,30,18,34.66653337,0.1268,6.96163671,-3.42454115,-0.229591328,8.3e-06,145.335825,59.0,1532.0,15.0,1.9675,731.525,5.25
mp-1017447,172,64,11.1513102,0.0,9.566803496,-4.715346388,-1.190116306,1.77e-05,64.24564,27.2,798.696,14.8,2.866,322.024,3.2
mp-10658,41,27,31.57453728,0.0234,8.546050622,-4.599867223,0.005576677,8.6e-06,162.5,66.0,2840.0,12.0,1.22,1680.0,8.0
mp-777047,108,44,11.99182008,4.6182,7.196215978,-7.00691613,-3.293759441,1.76e-05,51.9685025,22.0,1004.6,12.0,2.2775,595.3225,3.5
mp-974708,53,18,28.24348681,0.0,10.61142192,-3.82700299,-0.332580652,0.0001164,180.4857025,72.75,2272.0,11.75,1.4075,1067.25,7.0
mp-997182,140,74,19.778478,0.0001,1.008380738,-9.22188809,0.003585491,8.08e-05,12.0107,6.0,4300.0,14.0,2.55,3800.0,2.0
mp-9719,40,28,19.14966783,1.8853,2.05005123,-3.824192684,-0.640718085,7.6e-06,23.64160019,11.33333333,1303.166667,7.666666667,1.471666667,460.5833333,2.833333333
mp-776230,56,32,11.51971949,3.1399,3.334122924,-5.135017703,-2.915517027,5.0000466,23.12993547,10.83333333,848.1866667,12.83333333,3.121666667,413.135,2.333333333
mp-505804,93,50,19.99597559,0.0173,7.260230565,-5.679280985,-0.299809185,0.0086769,87.42666667,37.66666667,2650.0,10.66666667,1.855,1325.185,4.5
mp-1014227,149,100,12.86904083,0.0,5.650050352,-7.409473791,-1.154585361,0.00394175,43.787425,20.25,2094.34,8.75,1.9425,1159.4325,3.5
mp-11236,76,19,17.26660757,0.0,7.343832769,-2.296762763,-0.161604746,2.39e-05,76.3626,34.0,1853.25,9.0,1.705,1021.385,4.25
mp-642822,52,3,16.53265662,2.4995,2.146046631,-6.791973333,0.026063515,8.04e-05,21.36646667,10.66666667,3452.333333,10.0,2.033333333,2905.0,2.666666667
mp-9731,10,6,35.60593714,1.7116,5.618065476,-3.330925208,-0.737643088,1.28e-05,120.4647897,50.0,1682.666667,9.333333333,1.97,714.5966667,5.0
mp-997618,99,84,18.42476895,0.7513,5.974004929,-5.0337519,0.369392034,0.0002059,66.2855,28.0,3030.0,14.0,2.045,1626.39,3.5
mp-979424,62,20,26.3383169,0.0,7.657012406,-4.59277419,-0.458146185,9.9e-05,121.4502125,51.25,2860.0,10.75,1.505,1115.125,5.75
mp-1702,135,44,19.15768778,0.0,9.959711957,-7.248836498,-0.694871538,4.05e-06,114.90549,49.0,3893.0,7.0,1.886666667,1889.0,6.0
mp-867319,198,94,12.8639045,0.0,9.846398114,-6.64839434,-0.780887443,0.0029539,76.27831805,32.5,3371.25,11.0,1.825,1593.485,4.0
mp-20023,55,20,29.6971246,0.0,7.149554562,-4.2444037,-0.476422287,0.000422,127.862825,54.0,2954.0,9.0,1.455,818.875,6.5
mp-631555,205,21,13.66592008,0.0,6.665725115,-7.417560913,0.591422057,0.9966769,54.85764833,25.33333333,3066.666667,7.333333333,1.696666667,1810.0,4.0
mp-631424,198,54,16.60040503,0.0,15.84953345,-8.733994715,1.264036341,0.0005878,158.44775,64.5,4464.25,9.0,2.395,2778.7,5.5
mp-754086,26,11,18.20089535,0.0,2.582978265,-4.023506488,-1.05469156,0.92068715,28.3116,13.4,1573.148,9.0,1.804,608.374,2.8
mp-4415,127,71,15.78902816,0.0,9.004203195,-6.215020584,-0.606312009,0.0045938,85.615342,37.0,3115.8,11.8,1.802,1538.56,4.8
mp-862657,116,43,13.61189018,0.0,8.64089297,-4.390908905,-0.297783605,1e-07,70.83175,31.0,2821.75,8.0,1.82,1366.89,4.0
mp-1025096,59,41,19.65839717,0.0,8.39282557,-2.758095285,-0.38707367,1.22e-05,99.359,42.66666667,1833.666667,12.66666667,1.513333333,1062.453333,5.333333333
mp-8932,21,11,34.35879896,1.27,3.43954243,-4.075442127,-0.468295068,0.0,71.16878556,30.8,1232.2,9.2,1.572,584.956,4.2
mp-21845,174,71,14.77378759,0.0,10.54023034,-6.110546255,-0.108624933,4.3221106,93.77625,41.0,3210.5,9.5,2.1075,1823.7875,4.75
mp-973826,52,35,24.5956707,0.0,6.908169165,-4.029371933,-0.403164601,0.000688,102.32283,42.5,2589.5,10.5,1.5325,799.4625,5.0
mp-1266,26,15,26.82590154,2.0162,2.577943573,-3.108900243,-1.07067275,6.68e-05,41.64651285,18.66666667,1090.0,6.0,1.47,411.9133333,3.333333333
mp-13070,86,55,17.69399182,0.0,3.024334907,-6.84689488,-0.43590101,0.00055225,32.22601565,15.25,3324.5,8.25,1.72,2090.3675,3.25
mp-5915,21,7,16.37277189,2.7867,5.403458972,-5.679589651,-1.075710911,0.000215763,53.27764,22.4,418.792,15.2,2.996,160.89,2.8
mp-12521,89,32,16.9072038,0.0,6.694657069,-5.162412103,-0.449965505,4.35e-05,68.16336667,31.0,2899.833333,10.0,1.783333333,1442.8,4.166666667
mp-772231,108,67,13.65848569,2.7996,5.150633743,-6.266130673,-1.989452631,2.9999772,42.365675,19.25,1021.35,9.75,2.34,650.515,3.25
mp-863707,17,11,31.75952323,0.0,3.843691084,-2.290722718,-0.382282136,2.9e-06,73.51455964,31.0,1295.25,4.5,1.175,405.6675,4.0
mp-4883,90,56,18.10943794,0.0,5.702758241,-6.747708782,-0.814939963,2.02e-05,62.1929048,27.6,1902.2,9.6,1.786,1051.32,4.0
mp-580287,99,23,20.036883,0.0,6.986661223,-7.404820378,0.03064416,9.12e-05,84.3045,37.25,4311.5,5.75,1.4725,1935.4425,4.75
mp-753226,105,26,18.15253677,2.4833,6.637271556,-6.558689373,-2.555049351,9.4e-06,72.55675,31.25,1172.85,12.75,2.495,672.3825,4.25
mp-404,46,23,22.92575173,0.0,6.61072216,-6.23534803,-0.084515835,4.13393785,91.2690225,38.5,1797.5,11.5,1.825,1120.83,4.5
mp-864641,50,20,27.22147345,0.0,4.795422716,-4.608850883,-2.246929637,0.0034476,78.61210667,33.66666667,1157.073333,15.66666667,2.516666667,692.4,4.666666667
mp-921,152,62,18.10618514,0.0,9.009606961,-7.795093707,-0.73462925,3e-07,98.23895,43.0,3848.333333,7.0,1.926666667,2091.0,5.0
mp-10887,134,52,14.88068586,0.0,9.277709782,-5.808125948,-0.332887669,6.7e-06,83.14088465,35.75,3517.0,9.75,1.6775,1538.7525,4.25
mp-5479,56,29,14.71027559,6.8752,3.545332146,-5.39126974,-3.650130376,0.0001282,31.40715857,14.33333333,682.1866667,13.66666667,3.058333333,243.3416667,2.666666667
mp-756134,143,75,15.32937591,0.5998,6.72270909,-7.9552674,-2.531847637,3.3e-06,62.06113333,27.33333333,1910.066667,12.0,2.44,892.2666667,3.666666667
mp-8352,134,54,17.30441815,5.3649,1.921904664,-7.903135562,-3.272521453,0.0,20.0281,10.0,1117.8,15.33333333,2.926666667,598.8666667,2.333333333
mp-753982,12,6,26.18188328,0.0,1.594135208,-4.908053099,-1.255766105,1.0005055,25.1348875,12.125,1332.56,9.125,1.865,636.81375,2.75
mp-1272,264,96,12.42777492,0.0,8.586720984,-9.47548163,0.071134411,0.00402235,64.264575,29.0,3313.75,6.5,1.795,2286.75,4.25
mp-7903,21,9,21.05570015,6.6924,4.127443622,-5.789725326,-3.693991673,0.0,52.336147,22.66666667,786.6866667,12.0,2.976666667,339.1511111,3.222222222
mp-542435,93,61,10.61621522,2.2441,2.445092916,-5.718374474,-1.057697526,0.00049355,15.632052,7.333333333,1350.453333,6.0,1.73,550.195,2.333333333
mp-863705,56,27,26.3082843,0.0,6.05981636,-3.871999738,-0.338376441,0.0001098,96.007,41.25,2596.5,7.25,1.345,992.9775,5.75
mp-1017000,197,78,14.12306506,0.6317,3.845387649,-7.428120414,-2.857806279,0.0006406,32.70544,15.2,1263.12,10.8,2.592,643.08,2.8
mp-865080,5,18,23.49123515,0.0,9.843935904,-3.951851225,-0.503215294,1.0283579,139.2597268,56.75,2761.75,6.75,1.7825,1028.3825,5.75
mp-974782,63,16,23.46597869,0.0,9.984077883,-3.454586673,-0.255643271,6.03e-05,141.090425,58.75,2497.25,10.25,1.655,1085.965,6.0
mp-541840,116,44,13.95547575,0.0,7.397957906,-7.87652549,-0.191061802,0.0001488,62.1738,26.0,3813.333333,13.33333333,2.106666667,3093.333333,4.0
mp-13915,108,28,13.45209659,0.0,7.500201779,-4.638837675,-0.268958126,0.0002993,60.75945,27.25,2715.5,8.75,1.69,1103.6925,3.75
mp-2092,129,57,18.10421449,0.0,10.53362164,-6.201201185,-0.830656773,0.3600614,114.844,49.0,3335.25,8.5,1.93,1638.0375,5.75
mp-862712,143,66,16.14343886,0.0,8.770541433,-7.880269915,-0.719214928,0.0013129,85.26550475,36.5,3526.75,6.0,1.7,2033.75,4.5
mp-972925,103,40,16.69547551,0.0,9.268231387,-3.488985653,-0.45031878,5.2e-06,93.18512025,40.0,2148.0,9.5,1.8,1134.1725,4.5
mp-864959,104,43,20.20038054,0.0,11.89433216,-6.3947907,-0.262299999,2.62e-05,144.694,59.25,3541.25,10.75,1.635,2005.9425,6.5
mp-1128,215,87,14.38970395,0.0,12.7112032,-7.830811719,-0.686215029,2.28e-06,110.15125,45.5,3937.0,11.5,2.05,2213.0,4.5
mp-979417,60,24,26.44513366,0.0,7.475807715,-3.561714218,-0.336140027,0.0001774,119.0569625,50.25,2132.25,9.75,1.455,1166.86,5.75
mp-628606,9,4,41.69795305,0.0,4.596385398,-2.55948511,-0.745036386,4.18e-05,115.4202689,48.66666667,878.0444444,12.66666667,2.2,530.4522222,5.0
mp-980206,129,50,17.75176715,0.0,9.729091384,-7.812534603,-0.471013903,5.65e-05,104.0075305,44.5,3543.0,8.5,1.7525,2211.5,5.5
mp-6953,87,49,16.91311731,0.0,4.160923101,-6.912529224,-0.684279104,3.42e-05,42.3803228,20.0,1505.0,9.2,1.696,957.52,3.6
mp-867346,73,19,25.17679148,0.0,12.29451899,-2.475810973,-0.242506654,0.0001795,186.407265,74.5,1848.19,10.0,1.7475,794.465,6.5
mp-1019054,342,193,9.707661963,0.0,11.98683634,-9.86249041,0.435777712,0.000322,70.07613333,29.0,4823.0,11.66666667,2.333333333,3686.333333,3.333333333
mp-12806,49,22,27.54929913,0.0,5.852037128,-3.803056343,-0.094960321,7.67e-05,97.08866667,41.0,2212.666667,14.0,2.018333333,1015.82,4.5
mp-1667,200,51,11.61235518,0.0,9.080652836,-6.373945112,-0.093033483,0.0008396,63.50213,28.66666667,3164.333333,10.66666667,1.923333333,1582.466667,4.0
mp-697038,40,22,14.64558426,1.8699,4.809540019,-4.250754309,-0.632536545,7.7e-06,42.41907111,18.0,981.1866667,2.0,1.908888889,521.2288889,2.555555556
mp-22315,140,72,17.42518084,0.0,11.31261476,-7.461907403,-0.43735501,1.75e-06,118.711065,49.66666667,3650.333333,9.0,1.713333333,1593.026667,5.0
mp-11577,24,7,28.17261459,0.0,7.027283044,-1.498435535,-0.097603192,5e-07,119.2245,50.0,1324.5,14.0,1.375,894.84,6.0
mp-10279,43,19,29.3467806,0.0,6.52433886,-4.0172009,1.182177575,0.0,115.304932,47.6,3151.2,13.2,1.61,1860.982,6.0
mp-20408,22,13,31.30696062,0.0,5.831028337,-3.307552941,-0.289072432,4.36e-05,109.93525,46.0,1836.0,14.5,1.9475,544.495,4.75
mp-863737,50,30,28.07371712,0.0,9.014476714,-4.385210848,-0.263699925,0.0968468,152.40224,62.5,2831.0,13.0,1.3675,1407.9375,7.25
mp-2027,153,56,15.62910144,0.0,12.61270476,-8.92815669,-0.396026822,0.5147193,118.7115975,49.5,4038.0,6.5,1.59,2137.0,5.0
mp-643273,108,35,11.78204672,0.0,8.08668992,-4.119656443,-0.229669897,0.0003122,57.37760821,25.16666667,1817.426667,5.5,1.988333333,980.5066667,3.333333333
mp-776216,77,38,9.323910281,0.7975,4.76983685,-6.628082606,-2.291320351,3.00000005,26.78258672,12.8,1252.52,14.0,2.762,573.174,2.6
mp-978272,19,9,25.44492775,0.0,2.493246572,-1.729294208,-0.118789292,7.3e-06,38.20475,17.75,1105.25,5.75,1.7225,758.7,3.25
mp-2627,76,52,24.72092094,0.0,7.973971455,-6.162385155,-1.530627928,3.1e-06,118.7108,49.5,1863.5,13.5,1.7,1385.0,6.0
mp-2119,106,37,14.19433018,0.0,7.134074351,-7.881352,-0.18780379,0.0001113,60.98225,25.66666667,4034.333333,13.0,2.066666667,3076.333333,4.0
mp-1009787,313,37,10.09113204,0.0,9.303956996,-8.34023054,0.910682543,0.0003395,56.54035,25.0,4361.5,11.0,2.375,3203.5,3.5
mp-972879,99,30,18.1040755,0.0,8.8958347,-6.98013854,-0.674997094,0.0001448,96.98709825,41.25,3439.5,6.25,1.865,1893.0825,4.75
mp-546011,75,34,17.70024048,1.2061,5.751669073,-6.144061266,-1.986181404,0.0001027,61.3089625,27.5,1441.55,11.5,2.1225,909.12,3.75
mp-4979,66,38,18.68563733,1.6937,3.435993058,-4.838027884,-1.143969753,2.81e-05,38.66438465,18.5,1856.935,14.0,2.1675,766.99,3.25
mp-22154,52,18,24.98580049,0.0,9.450570676,-3.151871237,-0.226027519,0.0034472,142.2008563,59.0,2606.333333,12.33333333,2.033333333,732.2766667,5.333333333
mp-867149,45,22,33.44379493,0.0,5.044121834,-2.623461508,-0.549446043,7.3e-06,101.59025,43.5,1806.25,7.5,1.3875,799.825,5.0
mp-10584,86,40,13.83162023,0.0,6.816913612,-6.695268998,-2.457631976,0.6020047,56.78214,23.9,1172.72,10.9,2.56,608.849,3.2
mp-999088,186,93,13.24459717,0.0,9.873037179,-8.55482511,-0.311814229,2.98e-05,78.74816375,32.25,4223.25,10.25,2.07,2870.75,4.25
mp-862774,130,87,16.05703996,0.0,13.23523469,-4.748440268,-0.555068071,1.3e-06,127.98175,52.0,3039.0,8.5,1.83,1241.56,4.75
mp-7667,12,9,28.498813,1.2855,2.032253484,-3.712165337,-1.189380487,2.4e-05,34.87832,17.2,843.522,10.0,1.876,367.628,3.4
mvc-11225,112,32,10.98326468,0.0,3.955829021,-5.70893884,-1.274009279,4.4997017,26.16494772,12.6,1239.32,13.8,2.752,581.774,2.6
mp-510588,47,16,16.59466251,0.5327,5.194250024,-6.195067351,-1.778595195,3.999474775,51.90894286,22.85714286,1030.685714,14.57142857,2.812857143,548.2514286,3.142857143
mp-977418,80,14,16.89101937,0.0,10.44973281,-3.098459388,-0.583475245,5.88e-05,106.2947845,43.25,2309.0,6.25,1.8425,1012.8375,4.25
mp-4251,100,51,24.60553607,0.0,9.380401727,-6.003277427,-0.168196796,0.0012525,138.9969206,57.35294118,2766.058824,12.76470588,2.031176471,1486.903529,5.411764706
mp-999083,145,160,16.44281194,0.0,6.801139064,-7.383526373,-0.14280102,1.0027007,67.34551125,29.75,3082.25,7.25,1.6475,1476.52,4.25
mp-865933,295,102,12.31385583,0.0,14.14119479,-6.954285573,-0.689037342,3.1e-06,104.865125,42.75,3547.5,8.25,1.82,1904.6725,4.25
mp-1009483,241,4,8.171400195,0.0,7.386821804,-5.95009178,0.916681339,0.0004054,36.35005,17.5,1631.68,12.5,2.475,895.525,3.0
mp-975511,50,4,27.7581662,0.0,7.180062492,-3.595411233,0.188374308,5.4e-06,120.0245,50.5,1981.25,14.5,1.9825,785.2725,5.0
mp-961698,66,34,15.69164684,1.2971,3.644680985,-3.28069815,-0.417166876,9.26e-05,34.441254,16.0,1115.0,9.333333333,1.606666667,487.89,3.0
mp-8435,4,18,22.62459598,0.0,5.388077595,-6.807237459,-1.287213044,0.0,73.41175111,32.0,2111.691111,12.88888889,2.297777778,1193.134444,3.888888889
mp-5126,68,32,12.00506991,3.8158,3.722453619,-5.60012643,-1.988426924,7.88e-05,26.91193333,13.0,376.445,15.33333333,2.998333333,216.7066667,2.5
mp-1017514,213,180,8.61972633,4.1797,3.872333349,-6.816034335,-1.082372879,3.9e-06,20.100975,10.0,1172.68,11.5,2.3225,684.025,2.5
mp-866139,191,70,11.46030437,0.0,9.349642932,-6.614779788,-0.553236009,7.8e-06,64.527091,26.75,3436.25,4.25,1.72,1950.0,3.5
mp-16045,171,60,16.31792574,0.0,9.294903519,-6.487417229,-0.627392237,5.04e-05,91.33994545,40.0,2637.363636,10.54545455,2.122727273,1712.0,4.636363636
mp-1025056,183,92,16.66074247,0.0,9.824236422,-8.433842982,-0.752027523,7.9e-06,98.56984333,41.66666667,4118.0,9.333333333,1.95,2218.333333,5.0
mp-1439,204,81,10.52471746,2.5266,4.20027994,-8.941978218,-3.487443821,5.98e-06,26.62193333,12.66666667,1246.8,12.0,2.806666667,683.5333333,2.666666667
mp-1025453,127,42,18.46726526,0.0,6.955975632,-6.665247951,-0.934226277,6.5e-07,77.359125,33.75,3097.5,11.25,1.8125,1739.0,4.75
mp-972966,121,37,18.06607942,0.0,10.96332378,-7.374288085,-0.583289101,0.0003847,119.2770983,49.25,3655.0,6.25,1.865,2067.8325,5.0
mp-850916,88,46,10.51509521,0.229,3.785975823,-5.072608896,-2.228947861,4.000077,23.97408028,11.2,1015.052,12.0,2.852,476.71,2.4
mp-554601,64,30,14.20385949,0.0,4.816803536,-4.208009952,-2.332514924,0.0051553,41.20180192,18.6,883.218,12.6,2.932,366.164,3.0
mp-22052,66,28,22.19827315,1.1222,4.523611066,-3.936140557,-0.98839518,2.2e-06,60.47214286,27.42857143,1248.782857,14.57142857,2.218571429,443.66,3.714285714
mp-8884,43,22,29.62200434,1.1007,5.409812514,-2.669423488,-0.46180251,1.1e-06,96.5045,41.0,1220.5,14.0,1.875,707.67,4.5
mp-4026,49,36,20.68259745,1.1612,3.115616604,-5.680338485,-1.261369672,2.9999923,38.8061,18.75,1352.935,9.75,1.91,823.3125,3.5
mp-1013549,36,26,35.35154636,0.0,5.965166606,-4.318085792,-0.793186171,0.0004061,126.99362,51.6,1668.672,7.2,1.546,721.49,5.2
mp-400,71,48,21.68791896,0.0,5.05853465,-4.585506432,-0.498405788,0.06331085,66.06835907,28.66666667,2985.666667,10.66666667,1.453333333,1054.646667,4.666666667
mp-5213,57,29,26.25191692,0.2684,4.634439905,-4.033935136,-0.098005012,5.5e-07,73.267131,32.0,1253.75,14.0,2.0075,433.475,4.0
mp-505297,168,66,19.8811183,0.3749,8.790461004,-8.251048523,-0.41196418,2.4e-06,105.24546,45.33333333,3766.666667,9.333333333,1.95,2086.926667,5.0
mp-782719,58,31,13.08314857,2.0969,2.83197008,-5.668395528,-3.169262397,2.0000145,22.31268547,10.33333333,939.1866667,12.33333333,3.088333333,475.135,2.333333333
mp-865282,97,38,20.83148962,0.0,10.89688923,-5.67708654,-0.410975474,0.000151,136.701655,57.25,2826.0,12.25,1.6575,1869.4825,6.5
mp-5757,179,99,13.55466631,0.0,9.605647311,-7.576938647,-0.683206939,0.5895027,78.40908333,33.83333333,3989.5,9.5,2.006666667,2079.5,4.5
mp-510401,80,55,23.39434962,0.0,6.680093915,-11.341154,-1.588094946,6.9914007,94.111881,39.5,2036.5,12.5,1.695,951.15,5.5
mp-571163,163,65,15.76587791,0.0,10.07192885,-7.295688268,-0.295433329,0.0023873,95.62726125,41.5,3032.5,10.0,2.04,1724.195,4.75
mp-603640,67,31,19.36571783,0.0,6.201371086,-3.84170433,0.005947668,9.4e-05,72.3223,32.0,1682.0,14.0,1.995,696.455,4.0
mp-862691,181,117,11.71965422,0.0,5.977170162,-6.23518958,-0.468681688,0.0092221,42.18531805,19.75,2979.5,10.75,1.7325,1361.485,3.5
mp-22617,91,42,20.58820933,0.0,7.159711323,-6.102711181,-0.683425966,9.53e-06,88.76975,39.0,3223.333333,9.0,1.696666667,1344.026667,4.666666667
mp-557569,80,53,22.09965178,0.0827,6.445562739,-6.075675138,-1.796062406,0.001900725,85.7822,37.0,1226.956667,13.0,1.976666667,941.12,5.0
mp-864733,3,2,48.00250181,0.0,4.122189292,-3.827018646,0.027861549,2.65673565,119.1633525,50.25,1571.05,14.25,2.535,1014.1375,5.0
mp-754777,90,35,16.47895996,3.9188,4.884540995,-6.69070191,-3.008963652,9.4e-06,48.47350982,21.0,1269.85,9.0,2.2275,418.3675,3.75
mp-639659,172,61,16.00861856,0.0,14.74314566,-5.100343375,-0.359141273,1e-07,142.133,58.5,3435.25,11.0,2.06,1467.58,5.25
mp-867879,56,20,25.06840833,0.0,12.45533035,-1.789419508,-0.382564393,0.0032443,188.0325,75.5,991.41,11.0,1.7925,511.99,6.5
mp-8799,13,12,28.62169844,2.2948,2.717556085,-3.197682142,-1.266501295,6.64e-05,46.84085643,21.33333333,944.9566667,6.0,1.443333333,357.23,3.666666667
mp-623134,117,51,16.52941779,0.0,8.366628811,-5.091432075,-0.216940866,3.25e-05,83.2835,36.75,3356.75,9.75,1.7275,1318.3225,4.5
mp-1044,269,122,16.62489561,0.0,20.3431021,-10.10039253,-0.62744646,0.0022095,203.6699775,80.75,4575.75,8.25,1.995,2405.575,6.75
mp-1412,120,25,17.75366505,0.0,6.204948373,-7.33258114,-0.377795306,0.0119305,66.34025,29.25,3135.0,6.75,1.6675,1681.695,4.25
mp-972222,208,112,8.0116984,0.0,9.864050398,-7.777694998,-2.118121122,0.0006385,47.5916524,20.2,1748.72,11.0,2.678,1002.88,2.8
mp-1029269,138,73,12.65073873,0.0,5.879979786,-6.489021597,-0.278119385,0.475890725,44.79635,20.5,1250.68,12.5,2.43,745.085,3.166666667
mp-20228,154,21,12.10101607,0.0,8.30363942,-6.223833048,-0.284175347,4.0539723,60.51196125,28.0,2795.75,10.0,1.795,1319.4775,4.0
mp-975179,47,6,17.81185637,0.0,6.299309187,-4.013363472,-0.796672676,1.9592104,67.56986,28.4,595.52,12.4,2.552,210.772,3.4
mp-973571,48,29,29.28683416,0.0,9.920482789,-4.515189033,0.010679787,6.85e-05,174.967,71.0,3675.0,17.0,1.27,1925.0,8.0
mp-9350,100,44,19.10987681,0.0,9.11122706,-5.465811153,-0.721891138,1.1e-06,104.8541603,44.0,3108.333333,9.333333333,1.97,1454.243333,4.666666667
mp-8123,91,61,17.90725831,0.0,8.054081136,-5.331858228,-0.664245885,3.94e-05,86.85523667,37.33333333,2865.333333,13.33333333,1.683333333,1620.923333,5.0
mp-16519,168,66,13.59227212,0.0,10.17625943,-6.693879727,-0.331762562,0.4918925,83.29734143,36.16666667,3289.333333,9.833333333,1.771666667,1541.795,4.666666667
mp-11918,112,63,10.67665978,2.3869,2.678713961,-6.335908687,-1.257242961,2.5e-07,17.2231528,8.4,1479.144,7.2,2.044,872.22,2.4
mp-762391,95,49,9.405823392,0.0,4.589472243,-4.799447768,-1.157030044,2.000642,25.99623636,12.54545455,1211.745455,11.63636364,2.575454545,583.6527273,2.545454545
mp-1018102,145,29,17.61674698,0.0,9.553601531,-7.05912189,-0.754869143,0.0002478,101.3546667,44.0,3718.0,8.0,1.91,1928.033333,5.0
mp-2154,76,51,24.39149518,0.0,5.823776423,-7.169733535,-1.497674746,0.6072725,85.544881,36.5,2091.5,9.5,1.655,692.65,5.5
mp-977421,149,39,17.02902589,0.0,10.5912798,-6.39449169,-0.799256658,7.21e-05,108.6148375,46.5,3479.0,10.5,1.8675,1601.4775,5.5
mp-18965,86,29,13.55866351,0.0,5.982899428,-6.042642593,-2.070582242,1.00396105,48.851679,21.4,1122.72,11.8,2.618,586.48,3.2
mp-8537,2,1,17.5928232,5.8812,1.926644968,-5.085188809,-2.13078988,5.5e-07,20.41212128,10.0,213.666,16.4,3.484,121.004,2.2
mp-9270,143,87,18.98257828,1.0694,10.09023892,-6.176742908,-0.691407341,1.71e-05,115.3473333,48.0,2426.29,13.33333333,2.276666667,1343.713333,4.666666667
mp-12533,165,89,14.34792402,4.2328,7.857129936,-9.461134506,-4.05777382,8.8e-06,67.88970364,28.54545455,1624.490909,11.45454545,2.625454545,707.4181818,3.818181818
mp-11400,130,49,13.78899206,0.0,6.986626956,-5.798900395,-0.56525517,7.4e-06,58.016428,27.0,2988.0,9.0,1.7475,1393.2275,4.0
mp-1730,31,18,33.86215812,0.0,5.148201119,-3.864791395,-0.591121462,8.65e-06,104.9835,44.0,2618.0,8.0,1.45,1105.7,5.0
mp-4876,14,6,32.66289301,1.0148,7.057790831,-3.462648796,-0.362951257,0.000148725,138.8271286,56.57142857,1424.571429,14.57142857,2.08,588.1114286,5.0
mp-669692,196,79,15.79945051,0.0,10.82978114,-6.835460654,-0.420212257,0.000757083,103.041595,44.75,3681.25,8.75,2.05,2058.5375,5.0
mp-7070,173,77,12.27908255,0.0,10.1128659,-8.68303345,-0.385623676,0.00076,74.780967,32.0,2235.472,9.2,1.994,1332.29,4.0
mp-8881,67,39,23.56098726,1.6831,3.590981525,-4.680750848,-0.47766398,0.0,50.9515693,23.0,1839.5,14.0,1.895,1011.735,3.5
mp-122,9,6,63.64314624,0.0,3.583054237,-1.92459366,0.0,0.0004194,137.327,56.0,2143.0,2.0,0.89,1000.0,6.0
mp-864601,67,33,16.31387743,0.0,4.032199051,-3.49747895,-0.379067155,2.53e-05,39.614125,18.0,2077.25,3.5,1.47,1134.1725,3.25
mp-862296,161,134,13.67399883,0.0,12.87514546,-5.38437065,-0.941937243,3.39e-05,106.0226347,43.0,3150.75,8.5,1.7875,1367.49,4.25
mp-7818,139,37,16.27714086,0.0,10.29633433,-5.00323252,-0.159238126,2.4e-06,100.928,43.6,2780.4,11.2,2.27,1561.24,4.8
mp-977012,16,6,18.6866232,2.0713,3.546922601,-4.401098686,-0.632892826,0.000303,39.91475333,17.16666667,626.42,8.333333333,2.5,445.4266667,2.333333333
mp-604910,24,13,20.38788098,0.0,5.452821,-6.65367104,-0.329296704,1.4147628,66.9490225,29.5,1646.0,11.5,2.05,1006.5,4.0
mp-9295,29,20,26.83355005,1.1379,6.82248521,-4.854599765,-0.26421445,0.0009394,110.248235,46.0,2546.875,12.75,1.95,1281.74375,4.75
mp-864950,231,103,13.93464596,0.0,13.89339805,-8.234164083,-0.575412527,3.9937865,116.5883959,48.0,3632.0,9.5,1.89,1982.6175,4.75
mp-20841,109,57,15.17437925,0.0,6.598058208,-6.560662907,-2.549102397,2.8178653,60.29454,25.7,1128.52,11.1,2.562,618.28,3.4
mp-9850,65,43,20.37794572,0.0905,4.310242278,-5.810388335,-0.534652395,1e-07,52.89480167,23.5,931.6666667,14.5,2.028333333,544.4166667,3.833333333
mp-9987,224,140,13.81923707,0.0,6.873149317,-9.460967679,-0.745581111,0.0001056,57.1993055,25.75,3721.0,9.75,1.985,2404.325,3.75
mp-79,67,37,15.55746733,0.0,6.981483281,-1.272826825,0.0,3.5e-07,65.409,30.0,1180.0,12.0,1.65,692.68,4.0
